"ID","adj.P.Val","P.Value","t","B","logFC","SPOT_ID","SPOT_ID.1"
"TC1600008836.hg.1",0.804,0.576,0.568215,-6.73899,0.0915706,"Multiple_Complex","Multiple_Complex"
"TC0900007552.hg.1",0.804,0.576,0.568203,-6.73899,0.0733463,"Multiple_Complex","Multiple_Complex"
"TC0100015826.hg.1",0.804,0.576,-0.568158,-6.73902,-0.1088581,"Multiple_Complex","Multiple_Complex"
"TC2000009193.hg.1",0.804,0.576,-0.568142,-6.73903,-0.1283362,"Multiple_Complex","Multiple_Complex"
"TC0800011565.hg.1",0.805,0.576,0.56779,-6.73923,0.0746,"Multiple_Complex","Multiple_Complex"
"TC1800008549.hg.1",0.805,0.576,-0.567729,-6.73927,-0.1211456,"Multiple_Complex","Multiple_Complex"
"TC0700008961.hg.1",0.805,0.576,0.567659,-6.73931,0.1173869,"Coding","Coding"
"TC0300008928.hg.1",0.805,0.576,0.567575,-6.73936,0.0723462,"Coding","Coding"
"TC0400007832.hg.1",0.805,0.576,-0.567567,-6.73936,-0.0915912,"Multiple_Complex","Multiple_Complex"
"HTA2-pos-3371067_st",0.805,0.576,0.567499,-6.7394,0.18145,"---","---"
"TC1600010616.hg.1",0.805,0.576,-0.567494,-6.7394,-0.0757819,"Multiple_Complex","Multiple_Complex"
"TC1900011231.hg.1",0.805,0.576,-0.567474,-6.73941,-0.0992219,"Multiple_Complex","Multiple_Complex"
"TC1200010903.hg.1",0.805,0.576,-0.567394,-6.73946,-0.11547,"NonCoding","NonCoding"
"TC1900008013.hg.1",0.805,0.576,-0.567371,-6.73947,-0.2571938,"Multiple_Complex","Multiple_Complex"
"TC1900011381.hg.1",0.805,0.576,-0.567267,-6.73953,-0.0926069,"NonCoding","NonCoding"
"TC0100006761.hg.1",0.805,0.576,0.567149,-6.7396,0.1266944,"Multiple_Complex","Multiple_Complex"
"TC0900009074.hg.1",0.805,0.576,0.567041,-6.73966,0.0801038,"Multiple_Complex","Multiple_Complex"
"TC1100007463.hg.1",0.805,0.576,-0.566974,-6.7397,-0.0963931,"Multiple_Complex","Multiple_Complex"
"TC1600009991.hg.1",0.805,0.576,-0.566899,-6.73975,-0.1062769,"Coding","Coding"
"TC0900008145.hg.1",0.805,0.577,-0.566757,-6.73983,-0.1052856,"Multiple_Complex","Multiple_Complex"
"TC1200009931.hg.1",0.805,0.577,-0.566675,-6.73988,-0.1315781,"Coding","Coding"
"TC0900010589.hg.1",0.805,0.577,-0.566639,-6.7399,-0.1454406,"NonCoding","NonCoding"
"TC1100008881.hg.1",0.805,0.577,0.566605,-6.73992,0.3148075,"Multiple_Complex","Multiple_Complex"
"TC1100012216.hg.1",0.805,0.577,0.566528,-6.73996,0.0816656,"Coding","Coding"
"TC1600010667.hg.1",0.805,0.577,-0.566517,-6.73997,-0.0775275,"Multiple_Complex","Multiple_Complex"
"HTA2-pos-PSR11027755.hg.1",0.805,0.577,0.566499,-6.73998,0.1186687,"---","---"
"TC0100014531.hg.1",0.805,0.577,-0.566471,-6.73999,-0.1444719,"Multiple_Complex","Multiple_Complex"
"TC0300013259.hg.1",0.805,0.577,0.566352,-6.74006,0.0882831,"Multiple_Complex","Multiple_Complex"
"TC0X00006970.hg.1",0.805,0.577,-0.56632,-6.74008,-0.1124969,"Multiple_Complex","Multiple_Complex"
"TC0900011160.hg.1",0.805,0.577,0.566315,-6.74008,0.0679137,"Multiple_Complex","Multiple_Complex"
"TC0100006806.hg.1",0.805,0.577,0.566282,-6.7401,0.0860438,"Multiple_Complex","Multiple_Complex"
"TC0200014772.hg.1",0.805,0.577,-0.566258,-6.74012,-0.4808919,"Multiple_Complex","Multiple_Complex"
"TC0500009023.hg.1",0.805,0.577,-0.566077,-6.74022,-0.1384944,"Multiple_Complex","Multiple_Complex"
"TC0100010532.hg.1",0.805,0.577,-0.566072,-6.74022,-0.1466381,"Coding","Coding"
"TC1000008516.hg.1",0.805,0.577,-0.565978,-6.74028,-0.1104481,"Coding","Coding"
"TC0300011950.hg.1",0.805,0.577,0.565945,-6.7403,0.1103481,"Coding","Coding"
"TC0800007466.hg.1",0.805,0.577,0.565718,-6.74043,0.1207344,"Multiple_Complex","Multiple_Complex"
"TC0200016679.hg.1",0.805,0.577,-0.565633,-6.74048,-0.0945994,"Multiple_Complex","Multiple_Complex"
"TC1200006457.hg.1",0.805,0.577,-0.565535,-6.74053,-0.1230212,"Multiple_Complex","Multiple_Complex"
"TC1100007892.hg.1",0.805,0.577,-0.565458,-6.74058,-0.0986137,"Coding","Coding"
"TCUn_GL000219v100006438.hg.1",0.805,0.577,-0.565429,-6.7406,-0.0770188,"Multiple_Complex","Multiple_Complex"
"TC1700008005.hg.1",0.805,0.577,-0.565391,-6.74062,-0.0854144,"Coding","Coding"
"HTA2-neg-47419686_st",0.805,0.577,-0.565262,-6.74069,-0.389815,"---","---"
"TC0800009433.hg.1",0.805,0.578,-0.565235,-6.74071,-0.1004075,"Coding","Coding"
"TC0X00008823.hg.1",0.805,0.578,0.56522,-6.74072,0.1381269,"Coding","Coding"
"TC0100013189.hg.1",0.805,0.578,0.565118,-6.74077,0.1009462,"Multiple_Complex","Multiple_Complex"
"TC0600008156.hg.1",0.805,0.578,-0.565103,-6.74078,-0.1484206,"Coding","Coding"
"TC1700006665.hg.1",0.805,0.578,0.565076,-6.7408,0.1051531,"Coding","Coding"
"TC1900011481.hg.1",0.805,0.578,-0.564888,-6.74091,-0.1111031,"Coding","Coding"
"TC0800008946.hg.1",0.805,0.578,-0.564676,-6.74103,-0.0823137,"Multiple_Complex","Multiple_Complex"
"TC0700013600.hg.1",0.805,0.578,-0.564675,-6.74103,-0.0681225,"NonCoding","NonCoding"
"TC0500009221.hg.1",0.805,0.578,-0.56457,-6.74109,-0.0905106,"Coding","Coding"
"TC0300008094.hg.1",0.805,0.578,-0.564518,-6.74112,-0.1134081,"Coding","Coding"
"TC0100018498.hg.1",0.805,0.578,0.564454,-6.74116,0.1268625,"Multiple_Complex","Multiple_Complex"
"TC0100009274.hg.1",0.805,0.578,-0.564342,-6.74122,-0.13322,"Multiple_Complex","Multiple_Complex"
"TC2000006961.hg.1",0.805,0.578,-0.564304,-6.74124,-0.1323275,"Multiple_Complex","Multiple_Complex"
"HTA2-neg-47420632_st",0.805,0.578,-0.564263,-6.74127,-0.1560087,"---","---"
"TC0800006681.hg.1",0.805,0.578,-0.564239,-6.74128,-0.1255344,"NonCoding","NonCoding"
"TC0300008846.hg.1",0.805,0.578,-0.564205,-6.7413,-0.10547,"Multiple_Complex","Multiple_Complex"
"TC1000010921.hg.1",0.805,0.578,-0.564168,-6.74132,-0.1236375,"Coding","Coding"
"TC1900007619.hg.1",0.805,0.578,0.564113,-6.74135,0.1573819,"Multiple_Complex","Multiple_Complex"
"TC0100010115.hg.1",0.806,0.578,-0.563926,-6.74146,-0.1102144,"Multiple_Complex","Multiple_Complex"
"TC0100010185.hg.1",0.806,0.578,-0.563923,-6.74146,-0.15325,"Multiple_Complex","Multiple_Complex"
"TC0500011742.hg.1",0.806,0.579,0.563745,-6.74156,0.1242831,"Multiple_Complex","Multiple_Complex"
"TC0100010243.hg.1",0.806,0.579,-0.563727,-6.74157,-0.1052619,"Multiple_Complex","Multiple_Complex"
"TC0700009369.hg.1",0.806,0.579,0.563655,-6.74162,0.1192669,"Multiple_Complex","Multiple_Complex"
"TC1800007849.hg.1",0.806,0.579,-0.563535,-6.74169,-0.119635,"Multiple_Complex","Multiple_Complex"
"TC0900009351.hg.1",0.806,0.579,-0.563387,-6.74177,-0.1011512,"Coding","Coding"
"TC2200008655.hg.1",0.806,0.579,0.56327,-6.74184,0.12242,"Multiple_Complex","Multiple_Complex"
"TC2100007884.hg.1",0.806,0.579,-0.56322,-6.74187,-0.1444081,"Coding","Coding"
"TC0600007629.hg.1",0.806,0.579,0.563168,-6.7419,0.1274062,"Multiple_Complex","Multiple_Complex"
"TC0X00008694.hg.1",0.806,0.579,-0.562912,-6.74204,-0.1151237,"Coding","Coding"
"TC0700011999.hg.1",0.806,0.579,-0.562773,-6.74212,-0.1436219,"Multiple_Complex","Multiple_Complex"
"TC1700010564.hg.1",0.806,0.579,0.562748,-6.74214,0.1193006,"Multiple_Complex","Multiple_Complex"
"TC1000012139.hg.1",0.806,0.579,-0.562668,-6.74218,-0.0729294,"Multiple_Complex","Multiple_Complex"
"TC0300008518.hg.1",0.806,0.579,-0.562577,-6.74224,-0.0895469,"Multiple_Complex","Multiple_Complex"
"TC0400007169.hg.1",0.806,0.58,0.562236,-6.74243,0.1339913,"Multiple_Complex","Multiple_Complex"
"TC1400008007.hg.1",0.806,0.58,0.562191,-6.74246,0.1819312,"Multiple_Complex","Multiple_Complex"
"HTA2-neg-47420091_st",0.807,0.58,-0.562094,-6.74251,-0.1834019,"---","---"
"TC1600007392.hg.1",0.807,0.58,0.562021,-6.74255,0.1238231,"Multiple_Complex","Multiple_Complex"
"TC0400011136.hg.1",0.807,0.58,0.561976,-6.74258,0.1216994,"Coding","Coding"
"TC0300013997.hg.1",0.807,0.58,-0.561831,-6.74266,-0.0956481,"Multiple_Complex","Multiple_Complex"
"TC0200008263.hg.1",0.807,0.58,-0.561674,-6.74275,-0.0963,"Multiple_Complex","Multiple_Complex"
"TC0200007402.hg.1",0.807,0.58,0.56158,-6.74281,0.0946425,"Coding","Coding"
"TC0900011236.hg.1",0.807,0.58,-0.56148,-6.74286,-0.0867775,"Multiple_Complex","Multiple_Complex"
"TC1900011846.hg.1",0.807,0.58,-0.56144,-6.74289,-0.0811887,"Multiple_Complex","Multiple_Complex"
"HTA2-neg-47419787_st",0.807,0.58,0.561426,-6.74289,0.1418369,"---","---"
"TC2000006676.hg.1",0.807,0.58,-0.561376,-6.74292,-0.1087656,"Coding","Coding"
"HTA2-neg-47419819_st",0.807,0.58,0.561375,-6.74292,0.2135144,"---","---"
"TC0200012009.hg.1",0.807,0.58,-0.561368,-6.74293,-0.0907781,"Multiple_Complex","Multiple_Complex"
"TC0100017171.hg.1",0.807,0.58,-0.561334,-6.74295,-0.11552,"Coding","Coding"
"TC0500009826.hg.1",0.807,0.58,0.561305,-6.74296,0.1519969,"Coding","Coding"
"TC0900011596.hg.1",0.807,0.58,-0.561218,-6.74301,-0.0854413,"Multiple_Complex","Multiple_Complex"
"TC1000008942.hg.1",0.807,0.58,-0.561212,-6.74302,-0.1608444,"Multiple_Complex","Multiple_Complex"
"TSUnmapped00000711.hg.1",0.807,0.58,-0.561167,-6.74304,-0.1065025,"Coding","Coding"
"TC1100006546.hg.1",0.807,0.58,-0.561036,-6.74312,-0.1171144,"Multiple_Complex","Multiple_Complex"
"TC0600011740.hg.1",0.807,0.58,0.561022,-6.74313,0.0940638,"Multiple_Complex","Multiple_Complex"
"TC0X00009664.hg.1",0.807,0.58,-0.560785,-6.74326,-0.1471563,"Multiple_Complex","Multiple_Complex"
"TC2200007196.hg.1",0.807,0.581,0.560766,-6.74327,0.1318744,"Multiple_Complex","Multiple_Complex"
"TC1800008259.hg.1",0.807,0.581,0.560605,-6.74336,0.1123462,"Coding","Coding"
"TC1100010405.hg.1",0.807,0.581,-0.560417,-6.74347,-0.1126062,"Multiple_Complex","Multiple_Complex"
"TC0900011840.hg.1",0.807,0.581,-0.560361,-6.7435,-0.177255,"Multiple_Complex","Multiple_Complex"
"TC0900006577.hg.1",0.807,0.581,-0.560274,-6.74355,-0.0950556,"Multiple_Complex","Multiple_Complex"
"TC0300013965.hg.1",0.807,0.581,-0.560254,-6.74357,-0.1048256,"Coding","Coding"
"TC0500009039.hg.1",0.807,0.581,-0.560151,-6.74362,-0.1419544,"Multiple_Complex","Multiple_Complex"
"TC2000006504.hg.1",0.807,0.581,-0.559867,-6.74379,-0.0959806,"Multiple_Complex","Multiple_Complex"
"TC1000009516.hg.1",0.807,0.581,-0.559784,-6.74383,-0.0758919,"Multiple_Complex","Multiple_Complex"
"TC0300007073.hg.1",0.808,0.581,-0.559398,-6.74405,-0.1100263,"Multiple_Complex","Multiple_Complex"
"TC0100010017.hg.1",0.808,0.581,0.559372,-6.74407,0.1132544,"Multiple_Complex","Multiple_Complex"
"TC0800011037.hg.1",0.808,0.581,0.559317,-6.7441,0.1172113,"Coding","Coding"
"TC1400008019.hg.1",0.808,0.582,-0.559225,-6.74415,-0.1248025,"Multiple_Complex","Multiple_Complex"
"HTA2-pos-PSR12025176.hg.1",0.808,0.582,-0.558927,-6.74432,-0.0987081,"---","---"
"TC1900011270.hg.1",0.808,0.582,-0.558789,-6.7444,-0.0763094,"Multiple_Complex","Multiple_Complex"
"TC0200008335.hg.1",0.808,0.582,-0.558753,-6.74442,-0.0905044,"Multiple_Complex","Multiple_Complex"
"TC1800007187.hg.1",0.808,0.582,0.558722,-6.74444,0.1737938,"NonCoding","NonCoding"
"TC1000012561.hg.1",0.808,0.582,-0.558386,-6.74463,-0.1272812,"Multiple_Complex","Multiple_Complex"
"TC0100008517.hg.1",0.808,0.582,0.558344,-6.74465,0.2979912,"Multiple_Complex","Multiple_Complex"
"TC0900011259.hg.1",0.808,0.582,-0.558276,-6.74469,-0.1885725,"Multiple_Complex","Multiple_Complex"
"TC0600013945.hg.1",0.808,0.582,0.558114,-6.74479,0.1195131,"Multiple_Complex","Multiple_Complex"
"TC1100009449.hg.1",0.808,0.582,0.558099,-6.74479,0.0999625,"Multiple_Complex","Multiple_Complex"
"TC1700010202.hg.1",0.808,0.582,-0.558014,-6.74484,-0.1559031,"Multiple_Complex","Multiple_Complex"
"TC1200008764.hg.1",0.808,0.582,0.557967,-6.74487,0.1578781,"Multiple_Complex","Multiple_Complex"
"HTA2-pos-PSR01050550.hg.1",0.808,0.582,-0.557941,-6.74488,-0.0957056,"---","---"
"TC1900011878.hg.1",0.808,0.582,-0.55793,-6.74489,-0.0938737,"Multiple_Complex","Multiple_Complex"
"TC1000011352.hg.1",0.808,0.582,0.557866,-6.74493,0.125975,"Coding","Coding"
"TC0100006699.hg.1",0.808,0.582,0.557824,-6.74495,0.1060931,"Multiple_Complex","Multiple_Complex"
"TC1900009906.hg.1",0.808,0.582,-0.557821,-6.74495,-0.1147612,"Multiple_Complex","Multiple_Complex"
"HTA2-pos-PSR12025187.hg.1",0.808,0.583,-0.557603,-6.74508,-0.0944962,"---","---"
"TC0100013897.hg.1",0.808,0.583,0.557598,-6.74508,0.0917688,"Multiple_Complex","Multiple_Complex"
"TC0300011154.hg.1",0.808,0.583,0.557503,-6.74513,0.1030425,"Multiple_Complex","Multiple_Complex"
"TC0100010621.hg.1",0.808,0.583,-0.557444,-6.74517,-0.1382331,"Multiple_Complex","Multiple_Complex"
"TC0300012814.hg.1",0.808,0.583,-0.55737,-6.74521,-0.0981719,"Multiple_Complex","Multiple_Complex"
"TC1200009748.hg.1",0.808,0.583,-0.557364,-6.74521,-0.207555,"Multiple_Complex","Multiple_Complex"
"TC0100013411.hg.1",0.808,0.583,0.557295,-6.74525,0.0860463,"Coding","Coding"
"TC0200013616.hg.1",0.808,0.583,-0.557257,-6.74527,-0.0891313,"Multiple_Complex","Multiple_Complex"
"TC0200012383.hg.1",0.808,0.583,-0.557217,-6.7453,-0.0943962,"Multiple_Complex","Multiple_Complex"
"TC0800012386.hg.1",0.809,0.583,0.556991,-6.74542,0.1186244,"Multiple_Complex","Multiple_Complex"
"TC1100012969.hg.1",0.809,0.583,-0.556886,-6.74548,-0.0777481,"Multiple_Complex","Multiple_Complex"
"TC1300008381.hg.1",0.809,0.583,-0.556882,-6.74549,-0.0875062,"Multiple_Complex","Multiple_Complex"
"TC0800012310.hg.1",0.809,0.583,0.556879,-6.74549,0.0871731,"Multiple_Complex","Multiple_Complex"
"TC1000010039.hg.1",0.809,0.583,0.556683,-6.7456,0.0883606,"Coding","Coding"
"TC1500009830.hg.1",0.809,0.583,-0.556623,-6.74563,-0.0925206,"Multiple_Complex","Multiple_Complex"
"TC1100010945.hg.1",0.809,0.583,-0.556463,-6.74572,-0.0880256,"Coding","Coding"
"TC1400006508.hg.1",0.809,0.583,0.556453,-6.74573,0.1150056,"Coding","Coding"
"TC1200012172.hg.1",0.809,0.583,-0.556357,-6.74578,-0.1063712,"Multiple_Complex","Multiple_Complex"
"TC0800007866.hg.1",0.809,0.584,-0.556261,-6.74584,-0.10298,"Multiple_Complex","Multiple_Complex"
"TC0900011634.hg.1",0.809,0.584,0.55622,-6.74586,0.1118875,"Multiple_Complex","Multiple_Complex"
"TC0800011150.hg.1",0.809,0.584,0.556217,-6.74586,0.2659212,"Multiple_Complex","Multiple_Complex"
"TC1000010531.hg.1",0.809,0.584,0.556217,-6.74586,0.1052375,"Coding","Coding"
"TC0900012159.hg.1",0.809,0.584,0.556014,-6.74598,0.0766944,"Multiple_Complex","Multiple_Complex"
"TC1900008527.hg.1",0.809,0.584,0.555958,-6.74601,0.09055,"Multiple_Complex","Multiple_Complex"
"TC0900007105.hg.1",0.809,0.584,-0.555946,-6.74602,-0.1119106,"Coding","Coding"
"HTA2-neg-47419811_st",0.809,0.584,0.555907,-6.74604,0.2194294,"---","---"
"TC0100013674.hg.1",0.809,0.584,-0.555887,-6.74605,-0.0817919,"Multiple_Complex","Multiple_Complex"
"TC1700011423.hg.1",0.809,0.584,-0.55582,-6.74609,-0.1497306,"Multiple_Complex","Multiple_Complex"
"TC0900011778.hg.1",0.809,0.584,-0.555722,-6.74614,-0.126505,"Multiple_Complex","Multiple_Complex"
"TC1200012859.hg.1",0.809,0.584,0.555654,-6.74618,0.1061812,"Multiple_Complex","Multiple_Complex"
"TC0400011466.hg.1",0.809,0.584,0.555627,-6.7462,0.0627188,"Multiple_Complex","Multiple_Complex"
"TC0500009984.hg.1",0.809,0.584,-0.555515,-6.74626,-0.0922369,"Multiple_Complex","Multiple_Complex"
"TC0100016018.hg.1",0.809,0.584,0.555396,-6.74633,0.0964644,"Coding","Coding"
"TC1100013126.hg.1",0.809,0.584,0.555366,-6.74635,0.1622444,"Coding","Coding"
"TC1500007652.hg.1",0.809,0.584,-0.555304,-6.74638,-0.1237975,"Multiple_Complex","Multiple_Complex"
"TC1200008195.hg.1",0.809,0.584,-0.555297,-6.74639,-0.1133281,"NonCoding","NonCoding"
"HTA2-neg-47423277_st",0.809,0.584,0.55503,-6.74654,0.2001094,"---","---"
"HTA2-pos-PSR16011480.hg.1",0.809,0.584,-0.555007,-6.74655,-0.1221562,"---","---"
"TC2000007072.hg.1",0.809,0.585,0.554809,-6.74666,0.1282075,"Multiple_Complex","Multiple_Complex"
"TC0100012543.hg.1",0.809,0.585,0.554801,-6.74667,0.1021456,"NonCoding","NonCoding"
"TC1900011907.hg.1",0.809,0.585,-0.554705,-6.74672,-0.0937437,"Multiple_Complex","Multiple_Complex"
"TC1700007985.hg.1",0.809,0.585,0.554669,-6.74674,0.09962,"Multiple_Complex","Multiple_Complex"
"TC1700009731.hg.1",0.809,0.585,-0.554624,-6.74677,-0.090245,"Multiple_Complex","Multiple_Complex"
"TC1900009548.hg.1",0.809,0.585,0.554615,-6.74677,0.3927244,"Multiple_Complex","Multiple_Complex"
"TC0800009208.hg.1",0.809,0.585,0.554498,-6.74684,0.0979425,"Coding","Coding"
"TC2100007176.hg.1",0.809,0.585,0.554287,-6.74696,0.12736,"Multiple_Complex","Multiple_Complex"
"TC2000008001.hg.1",0.809,0.585,-0.554227,-6.74699,-0.1924906,"Multiple_Complex","Multiple_Complex"
"TC0100010046.hg.1",0.809,0.585,-0.554198,-6.74701,-0.120195,"Multiple_Complex","Multiple_Complex"
"HTA2-pos-PSR06017430.hg.1",0.809,0.585,-0.554182,-6.74702,-0.1475937,"---","---"
"TC0Y00007236.hg.1",0.81,0.585,-0.554019,-6.74711,-0.1209744,"Coding","Coding"
"HTA2-pos-3513280_st",0.81,0.585,-0.553874,-6.74719,-0.1984375,"---","---"
"TC1900008470.hg.1",0.81,0.585,-0.553768,-6.74725,-0.1442581,"Multiple_Complex","Multiple_Complex"
"TC1100012420.hg.1",0.81,0.585,-0.553763,-6.74725,-0.1087763,"Coding","Coding"
"TC0600008972.hg.1",0.81,0.585,0.55359,-6.74735,0.1222631,"Multiple_Complex","Multiple_Complex"
"TC0100011152.hg.1",0.81,0.585,0.553517,-6.74739,0.0763638,"Coding","Coding"
"TC0800009265.hg.1",0.81,0.585,0.553516,-6.74739,0.1385956,"Multiple_Complex","Multiple_Complex"
"TC1400008181.hg.1",0.81,0.585,-0.55351,-6.7474,-0.0981169,"Multiple_Complex","Multiple_Complex"
"TC1000010562.hg.1",0.81,0.586,0.553295,-6.74752,0.122775,"Coding","Coding"
"TC0X00007206.hg.1",0.81,0.586,-0.553072,-6.74764,-0.12429,"Coding","Coding"
"TC2000007328.hg.1",0.81,0.586,0.553024,-6.74767,0.0936856,"Multiple_Complex","Multiple_Complex"
"TC1600008137.hg.1",0.81,0.586,-0.552985,-6.74769,-0.1505031,"Multiple_Complex","Multiple_Complex"
"TC1500009036.hg.1",0.81,0.586,0.5529,-6.74774,0.1694081,"Multiple_Complex","Multiple_Complex"
"TC0100013278.hg.1",0.81,0.586,-0.552887,-6.74775,-0.1037775,"Multiple_Complex","Multiple_Complex"
"TC1500008635.hg.1",0.81,0.586,0.552862,-6.74776,0.11927,"Multiple_Complex","Multiple_Complex"
"TC0900007819.hg.1",0.81,0.586,-0.552813,-6.74779,-0.1329531,"Multiple_Complex","Multiple_Complex"
"TC1000010362.hg.1",0.81,0.586,-0.552751,-6.74782,-0.1003194,"Multiple_Complex","Multiple_Complex"
"HTA2-neg-47424625_st",0.81,0.586,0.552742,-6.74783,0.1175288,"---","---"
"TC1700009544.hg.1",0.81,0.586,-0.552715,-6.74784,-0.095895,"Coding","Coding"
"TC1900006586.hg.1",0.81,0.586,-0.552677,-6.74787,-0.1247131,"Multiple_Complex","Multiple_Complex"
"TC1900009493.hg.1",0.81,0.586,0.552625,-6.7479,0.0868375,"Multiple_Complex","Multiple_Complex"
"TC1100013042.hg.1",0.81,0.586,-0.552617,-6.7479,-0.3356331,"Multiple_Complex","Multiple_Complex"
"TC1800008605.hg.1",0.81,0.586,-0.552472,-6.74798,-0.1210944,"Multiple_Complex","Multiple_Complex"
"TC1100007426.hg.1",0.81,0.586,0.552466,-6.74798,0.1170587,"Coding","Coding"
"TC1200010857.hg.1",0.81,0.586,0.552419,-6.74801,0.08973,"Multiple_Complex","Multiple_Complex"
"TC2100008565.hg.1",0.81,0.586,-0.552394,-6.74803,-0.10924,"NonCoding","NonCoding"
"TC1200009620.hg.1",0.81,0.586,-0.552374,-6.74804,-0.07325,"Coding","Coding"
"TC0200014273.hg.1",0.81,0.586,0.552325,-6.74806,0.0860625,"Multiple_Complex","Multiple_Complex"
"TSUnmapped00000421.hg.1",0.81,0.586,0.552225,-6.74812,0.0964969,"Coding","Coding"
"TC0X00010409.hg.1",0.81,0.586,0.552211,-6.74813,0.1625231,"Coding","Coding"
"TC0500009805.hg.1",0.81,0.586,-0.552208,-6.74813,-0.066415,"Multiple_Complex","Multiple_Complex"
"TC0500012791.hg.1",0.81,0.586,-0.551885,-6.74831,-0.1016981,"Coding","Coding"
"TC1100010514.hg.1",0.81,0.586,-0.551852,-6.74833,-0.0920806,"Multiple_Complex","Multiple_Complex"
"TC1200009888.hg.1",0.81,0.587,-0.551719,-6.74841,-0.0992637,"Coding","Coding"
"TC0100012328.hg.1",0.81,0.587,-0.551688,-6.74842,-0.1156263,"Multiple_Complex","Multiple_Complex"
"TC0600009002.hg.1",0.81,0.587,-0.551575,-6.74849,-0.1420506,"Multiple_Complex","Multiple_Complex"
"HTA2-pos-47421925_st",0.81,0.587,0.551538,-6.74851,0.2089131,"---","---"
"TSUnmapped00000444.hg.1",0.81,0.587,-0.551451,-6.74856,-0.115645,"NonCoding","NonCoding"
"TC0100009452.hg.1",0.81,0.587,-0.551355,-6.74861,-0.0751137,"Coding","Coding"
"TC1400007244.hg.1",0.81,0.587,-0.55134,-6.74862,-0.0887363,"Multiple_Complex","Multiple_Complex"
"TC1000011933.hg.1",0.81,0.587,-0.551309,-6.74864,-0.089875,"Multiple_Complex","Multiple_Complex"
"TC0200013257.hg.1",0.81,0.587,0.551243,-6.74867,0.13848,"Multiple_Complex","Multiple_Complex"
"TC0200010795.hg.1",0.81,0.587,0.551209,-6.74869,0.1308063,"Multiple_Complex","Multiple_Complex"
"TC0200011726.hg.1",0.81,0.587,0.550938,-6.74884,0.09951,"Multiple_Complex","Multiple_Complex"
"TC1200010711.hg.1",0.81,0.587,0.550899,-6.74887,0.1171812,"Multiple_Complex","Multiple_Complex"
"TSUnmapped00000196.hg.1",0.81,0.587,-0.550782,-6.74893,-0.0947325,"Coding","Coding"
"TC1200012741.hg.1",0.81,0.587,-0.550776,-6.74894,-0.0848237,"Multiple_Complex","Multiple_Complex"
"TC0900012288.hg.1",0.81,0.587,-0.550698,-6.74898,-0.0903806,"Multiple_Complex","Multiple_Complex"
"TC0100015196.hg.1",0.811,0.587,0.550568,-6.74905,0.143475,"Multiple_Complex","Multiple_Complex"
"TC1100006629.hg.1",0.811,0.587,0.550487,-6.7491,0.2066656,"Multiple_Complex","Multiple_Complex"
"TC0X00007977.hg.1",0.811,0.587,0.550389,-6.74915,0.0935456,"Multiple_Complex","Multiple_Complex"
"TC1300007130.hg.1",0.811,0.588,0.550287,-6.74921,0.0867244,"Coding","Coding"
"TC0100013800.hg.1",0.811,0.588,0.550266,-6.74922,0.1154769,"Coding","Coding"
"TC1100009309.hg.1",0.811,0.588,0.550261,-6.74923,0.0903262,"Multiple_Complex","Multiple_Complex"
"TC0400008083.hg.1",0.811,0.588,-0.550228,-6.74924,-0.0937275,"Coding","Coding"
"TC1200007277.hg.1",0.811,0.588,-0.55009,-6.74932,-0.1011525,"Multiple_Complex","Multiple_Complex"
"TC0300007720.hg.1",0.811,0.588,0.549851,-6.74946,0.09935,"Multiple_Complex","Multiple_Complex"
"TC0200016662.hg.1",0.811,0.588,0.549838,-6.74946,0.1496188,"Multiple_Complex","Multiple_Complex"
"TC0900011705.hg.1",0.811,0.588,-0.549791,-6.74949,-0.1182438,"Multiple_Complex","Multiple_Complex"
"TC1100006490.hg.1",0.811,0.588,0.54973,-6.74952,0.073305,"Coding","Coding"
"TC1400007769.hg.1",0.811,0.588,-0.549708,-6.74954,-0.1069844,"Multiple_Complex","Multiple_Complex"
"TC0100018226.hg.1",0.811,0.588,0.549674,-6.74955,0.0829925,"NonCoding","NonCoding"
